acnotype,acno,acnoname,acnobnkcd,acnobnknm,cnprtacnotype,cnprtacno,cnprtname,cnprtbnkcd,cnprtbnknm,tranymd,tranprcssyms,rapdstcd,prdctctrcnth,transerno,ecaltrancncdcd,chnldstcd,chnidtalsbzwkdstcd,tranamt,cshtrferdstcd,hndinbnkcd,hndinbrncd,tranafbal,acncustidnfr,acncustmgtno,ntrcsumrydstcd,sumry,cardno,tranuno
01,110777888999,조은비,088,신한은행,01,110222111000,안유진,011,농협은행,20250625,20250625102333811273,2,1,100141,0,04,01,98075,0,088,9012,979572,C000000007,00007,001,급여이체,,U131964
01,110222111000,안유진,011,농협은행,01,110777888999,조은비,088,신한은행,20250625,20250625102333811273,1,1,100142,0,04,01,98075,0,011,9012,5171141,C000000014,00014,002,급여이체,,U164779
01,110987654321,박영희,004,국민은행,01,110999888777,배수지,011,농협은행,20250129,20250129094720760728,2,1,100143,0,04,01,4154406,0,004,1234,2323511,C000000002,00002,001,보험료,,U969586
01,110999888777,배수지,011,농협은행,01,110987654321,박영희,004,국민은행,20250129,20250129094720760728,1,1,100144,0,04,01,4154406,0,011,7890,6205620,C000000019,00019,002,보험료,,U428923
01,110234567890,김철수,004,국민은행,01,110999000111,송하은,004,국민은행,20250515,20250515161855973646,2,1,100145,0,01,01,344265,0,004,4567,-525656,C000000001,00001,001,물품대금,,U758088
01,110999000111,송하은,004,국민은행,01,110234567890,김철수,004,국민은행,20250515,20250515161855973646,1,1,100146,0,01,01,344265,0,004,4567,2070584,C000000010,00010,002,물품대금,,U155226
01,110888777666,오채원,088,신한은행,01,110111222333,정수민,004,국민은행,20251105,20251105122636355777,2,1,100147,0,02,01,4121548,0,088,2345,11205985,C000000012,00012,001,의료비,,U339387
01,110111222333,정수민,004,국민은행,01,110888777666,오채원,088,신한은행,20251105,20251105122636355777,1,1,100148,0,02,01,4121548,0,004,2345,8831017,C000000005,00005,002,의료비,,U178351
01,110888999000,최지훈,088,신한은행,01,110444333222,장민석,020,우리은행,20251022,20251022120333566773,2,1,100149,0,01,01,77809,0,088,0123,883439,C000000004,00004,001,식비,,U168866
01,110444333222,장민석,020,우리은행,01,110888999000,최지훈,088,신한은행,20251022,20251022120333566773,1,1,100150,0,01,01,77809,0,020,6789,241424,C000000016,00016,002,식비,,U465293
01,110444333222,장민석,020,우리은행,02,ATM1909981706,ATM을지로점,020,우리은행,20251221,20251221090444600534,2,1,100151,0,03,02,13068,1,020,8901,228356,C000000016,00016,001,상환금,5249092554461737,U133783
01,110555444333,서준호,081,하나은행,01,110999888777,배수지,011,농협은행,20250911,20250911102002078238,2,1,100152,0,01,01,81728,0,081,3456,1617715,C000000013,00013,001,상환금,,U708593
01,110999888777,배수지,011,농협은행,01,110555444333,서준호,081,하나은행,20250911,20250911102002078238,1,1,100153,0,01,01,81728,0,011,0123,6287348,C000000019,00019,002,상환금,,U759366
01,110999888777,배수지,011,농협은행,02,ATM7494759715,ATM명동점,011,농협은행,20251203,20251203133538900246,2,1,100154,0,03,02,416823,1,011,0123,5870525,C000000019,00019,001,물품대금,2061969741108393,U297908
01,110333222111,문지훈,004,국민은행,01,110222111000,안유진,011,농협은행,20251201,20251201101150411160,2,1,100155,0,01,01,1105331,0,004,1234,3222034,C000000020,00020,001,생활비,,U370015
01,110222111000,안유진,011,농협은행,01,110333222111,문지훈,004,국민은행,20251201,20251201101150411160,1,1,100156,0,01,01,1105331,0,011,0123,6276472,C000000014,00014,002,생활비,,U611113
01,110222111000,안유진,011,농협은행,01,110666777888,한지우,011,농협은행,20251201,20251201132844592700,2,1,100157,0,01,01,393240,0,011,0123,5883232,C000000014,00014,001,서비스비용,,U657373
01,110666777888,한지우,011,농협은행,01,110222111000,안유진,011,농협은행,20251201,20251201132844592700,1,1,100158,0,01,01,393240,0,011,9012,728927,C000000009,00009,002,서비스비용,,U502380
01,110999888777,배수지,011,농협은행,01,110888999000,최지훈,088,신한은행,20250513,20250513132303631983,2,1,100159,0,04,01,11200,0,011,9012,5859325,C000000019,00019,001,급여이체,,U459336
01,110888999000,최지훈,088,신한은행,01,110999888777,배수지,011,농협은행,20250513,20250513132303631983,1,1,100160,0,04,01,11200,0,088,0123,894639,C000000004,00004,002,급여이체,,U108699
01,110444555666,강민지,020,우리은행,02,ATM5831193528,ATM강남점,020,우리은행,20251121,20251121154355921166,2,1,100161,0,03,02,4326401,1,020,7890,5340809,C000000006,00006,001,대출상환,6261197925890813,U179353
01,110111000999,권나연,088,신한은행,02,ATM1075028602,ATM명동점,088,신한은행,20250904,20250904114933680431,2,1,100162,0,03,02,4517035,1,088,0123,1983097,C000000017,00017,001,생활비,6881058224042923,U289942
01,110222111000,안유진,011,농협은행,01,110333222111,문지훈,004,국민은행,20250208,20250208133825306374,2,1,100163,0,02,01,72746,0,011,0123,5810486,C000000014,00014,001,생활비,,U603229
01,110333222111,문지훈,004,국민은행,01,110222111000,안유진,011,농협은행,20250208,20250208133825306374,1,1,100164,0,02,01,72746,0,004,4567,3294780,C000000020,00020,002,생활비,,U159981
01,110333444555,임도현,020,우리은행,02,ATM5539947477,ATM을지로점,020,우리은행,20250116,20250116093808456547,2,1,100165,0,03,02,3337169,1,020,6789,-33839,C000000011,00011,001,선물,2071808481573474,U330034
01,110111000999,권나연,088,신한은행,02,ATM9756063537,ATM명동점,088,신한은행,20250707,20250707104649122599,2,1,100166,0,03,02,15953,1,088,1234,1967144,C000000017,00017,001,상환금,1478755306418680,U397067
01,110888777666,오채원,088,신한은행,01,110333222111,문지훈,004,국민은행,20250207,20250207141316395502,2,1,100167,0,02,01,4460985,0,088,0123,6745000,C000000012,00012,001,회비,,U472504
01,110333222111,문지훈,004,국민은행,01,110888777666,오채원,088,신한은행,20250207,20250207141316395502,1,1,100168,0,02,01,4460985,0,004,3456,7755765,C000000020,00020,002,회비,,U598292
01,110888999000,최지훈,088,신한은행,01,110666777888,한지우,011,농협은행,20250901,20250901165045297672,2,1,100169,0,01,01,1421923,0,088,0123,2013653,C000000004,00004,001,의료비,,U582450
01,110666777888,한지우,011,농협은행,01,110888999000,최지훈,088,신한은행,20250901,20250901165045297672,1,1,100170,0,01,01,1421923,0,011,7890,2150850,C000000009,00009,002,의료비,,U940534
01,110555666777,이민수,020,우리은행,01,110987654321,박영희,004,국민은행,20251115,20251115173333957381,2,1,100171,0,02,01,76085,0,020,7890,14622613,C000000003,00003,001,회비,,U616372
01,110987654321,박영희,004,국민은행,01,110555666777,이민수,020,우리은행,20251115,20251115173333957381,1,1,100172,0,02,01,76085,0,004,3456,2399596,C000000002,00002,002,회비,,U662429
01,110444555666,강민지,020,우리은행,01,110777888999,조은비,088,신한은행,20250211,20250211165816507916,2,1,100173,0,04,01,87679,0,020,6789,5253130,C000000006,00006,001,대출상환,,U125766
01,110777888999,조은비,088,신한은행,01,110444555666,강민지,020,우리은행,20250211,20250211165816507916,1,1,100174,0,04,01,87679,0,088,0123,1067251,C000000007,00007,002,대출상환,,U171745
01,110444555666,강민지,020,우리은행,01,110555444333,서준호,081,하나은행,20250422,20250422122302869582,2,1,100175,0,02,01,4137053,0,020,6789,1116077,C000000006,00006,001,교통비,,U493587
01,110555444333,서준호,081,하나은행,01,110444555666,강민지,020,우리은행,20250422,20250422122302869582,1,1,100176,0,02,01,4137053,0,081,3456,5754768,C000000013,00013,002,교통비,,U940091
01,110444333222,장민석,020,우리은행,02,ATM8170807919,ATM명동점,020,우리은행,20250128,20250128121547770736,2,1,100177,0,03,02,94429,1,020,7890,133927,C000000016,00016,001,투자금,9907927860860062,U632670
01,110666777888,한지우,011,농협은행,01,110987654321,박영희,004,국민은행,20250830,20250830152719741592,2,1,100178,0,01,01,54476,0,011,9012,2096374,C000000009,00009,001,생활비,,U263909
01,110987654321,박영희,004,국민은행,01,110666777888,한지우,011,농협은행,20250830,20250830152719741592,1,1,100179,0,01,01,54476,0,004,2345,2454072,C000000002,00002,002,생활비,,U909206
01,110222333444,윤서준,081,하나은행,01,110555666777,이민수,020,우리은행,20251115,20251115091116415971,2,1,100180,0,02,01,77170,0,081,5678,7198018,C000000008,00008,001,공과금,,U403975
01,110555666777,이민수,020,우리은행,01,110222333444,윤서준,081,하나은행,20251115,20251115091116415971,1,1,100181,0,02,01,77170,0,020,8901,14699783,C000000003,00003,002,공과금,,U657941
01,110111222333,정수민,004,국민은행,01,110987654321,박영희,004,국민은행,20250708,20250708090538952049,2,1,100182,0,01,01,2354954,0,004,4567,6476063,C000000005,00005,001,교육비,,U247251
01,110987654321,박영희,004,국민은행,01,110111222333,정수민,004,국민은행,20250708,20250708090538952049,1,1,100183,0,01,01,2354954,0,004,1234,4809026,C000000002,00002,002,교육비,,U891976
01,110987654321,박영희,004,국민은행,01,110333444555,임도현,020,우리은행,20250202,20250202133120249366,2,1,100184,0,04,01,11960,0,004,3456,4797066,C000000002,00002,001,협력금,,U479601
01,110333444555,임도현,020,우리은행,01,110987654321,박영희,004,국민은행,20250202,20250202133120249366,1,1,100185,0,04,01,11960,0,020,7890,-21879,C000000011,00011,002,협력금,,U720257
01,110444555666,강민지,020,우리은행,01,110333222111,문지훈,004,국민은행,20250511,20250511121910142739,2,1,100186,0,01,01,11268,0,020,6789,1104809,C000000006,00006,001,컨설팅비,,U146928
01,110333222111,문지훈,004,국민은행,01,110444555666,강민지,020,우리은행,20250511,20250511121910142739,1,1,100187,0,01,01,11268,0,004,3456,7767033,C000000020,00020,002,컨설팅비,,U801114
01,110222111000,안유진,011,농협은행,01,110111222333,정수민,004,국민은행,20250324,20250324145813113771,2,1,100188,0,01,01,21161,0,011,9012,5789325,C000000014,00014,001,투자금,,U826499
01,110111222333,정수민,004,국민은행,01,110222111000,안유진,011,농협은행,20250324,20250324145813113771,1,1,100189,0,01,01,21161,0,004,3456,6497224,C000000005,00005,002,투자금,,U865978
01,110111000999,권나연,088,신한은행,01,110777888999,조은비,088,신한은행,20251112,20251112145758486942,2,1,100190,0,02,01,79059,0,088,9012,1888085,C000000017,00017,001,급여이체,,U543166
01,110777888999,조은비,088,신한은행,01,110111000999,권나연,088,신한은행,20251112,20251112145758486942,1,1,100191,0,02,01,79059,0,088,9012,1146310,C000000007,00007,002,급여이체,,U264793
01,110444555666,강민지,020,우리은행,01,110666777888,한지우,011,농협은행,20250719,20250719124157484564,2,1,100192,0,02,01,4930007,0,020,7890,-2363586,C000000006,00006,001,물품대금,,U213296
01,110666777888,한지우,011,농협은행,01,110444555666,강민지,020,우리은행,20250719,20250719124157484564,1,1,100193,0,02,01,4930007,0,011,9012,7026381,C000000009,00009,002,물품대금,,U539760
01,110333222111,문지훈,004,국민은행,02,ATM3248594345,ATM종로점,004,국민은행,20250627,20250627093949689378,2,1,100194,0,03,02,233482,1,004,3456,7533551,C000000020,00020,001,프로젝트비용,7834072378617743,U131722
01,110555666777,이민수,020,우리은행,01,110333222111,문지훈,004,국민은행,20250220,20250220145833860716,2,1,100195,0,04,01,126763,0,020,5678,14573020,C000000003,00003,001,대출상환,,U364983
01,110333222111,문지훈,004,국민은행,01,110555666777,이민수,020,우리은행,20250220,20250220145833860716,1,1,100196,0,04,01,126763,0,004,2345,7660314,C000000020,00020,002,대출상환,,U308219
01,110111222333,정수민,004,국민은행,01,110777888999,조은비,088,신한은행,20250404,20250404133942523443,2,1,100197,0,02,01,2766421,0,004,2345,3730803,C000000005,00005,001,교통비,,U931313
01,110777888999,조은비,088,신한은행,01,110111222333,정수민,004,국민은행,20250404,20250404133942523443,1,1,100198,0,02,01,2766421,0,088,9012,3912731,C000000007,00007,002,교통비,,U392159
01,110234567890,김철수,004,국민은행,01,110555666777,이민수,020,우리은행,20250720,20250720173927548033,2,1,100199,0,02,01,257885,0,004,4567,1282035,C000000001,00001,001,선물,,U663658
01,110555666777,이민수,020,우리은행,01,110234567890,김철수,004,국민은행,20250720,20250720173927548033,1,1,100200,0,02,01,257885,0,020,6789,14830905,C000000003,00003,002,선물,,U284336
01,110222111000,안유진,011,농협은행,01,110333444555,임도현,020,우리은행,20250819,20250819120311282827,2,1,100201,0,02,01,2938405,0,011,7890,2850920,C000000014,00014,001,급여이체,,U556191
01,110333444555,임도현,020,우리은행,01,110222111000,안유진,011,농협은행,20250819,20250819120311282827,1,1,100202,0,02,01,2938405,0,020,8901,2916526,C000000011,00011,002,급여이체,,U964612
01,110234567890,김철수,004,국민은행,01,110444333222,장민석,020,우리은행,20250605,20250605101808766504,2,1,100203,0,02,01,4432195,0,004,3456,-1526753,C000000001,00001,001,송금,,U647789
01,110444333222,장민석,020,우리은행,01,110234567890,김철수,004,국민은행,20250605,20250605101808766504,1,1,100204,0,02,01,4432195,0,020,5678,4566122,C000000016,00016,002,송금,,U537165
01,110666777888,한지우,011,농협은행,02,ATM6560693848,ATM명동점,011,농협은행,20251221,20251221141149203938,2,1,100205,0,03,02,190820,1,011,9012,6835561,C000000009,00009,001,교통비,4269860929209455,U344313
01,110333222111,문지훈,004,국민은행,01,110222333444,윤서준,081,하나은행,20250221,20250221165431825593,2,1,100206,0,04,01,183790,0,004,2345,7476524,C000000020,00020,001,공과금,,U619865
01,110222333444,윤서준,081,하나은행,01,110333222111,문지훈,004,국민은행,20250221,20250221165431825593,1,1,100207,0,04,01,183790,0,081,3456,7381808,C000000008,00008,002,공과금,,U486134
01,110777888999,조은비,088,신한은행,01,110333444555,임도현,020,우리은행,20250822,20250822172929729223,2,1,100208,0,01,01,55104,0,088,1234,3857627,C000000007,00007,001,회비,,U857938
01,110333444555,임도현,020,우리은행,01,110777888999,조은비,088,신한은행,20250822,20250822172929729223,1,1,100209,0,01,01,55104,0,020,6789,2971630,C000000011,00011,002,회비,,U110808
01,110222333444,윤서준,081,하나은행,01,110888999000,최지훈,088,신한은행,20250630,20250630124129400545,2,1,100210,0,02,01,166454,0,081,5678,7215354,C000000008,00008,001,투자금,,U202185
01,110888999000,최지훈,088,신한은행,01,110222333444,윤서준,081,하나은행,20250630,20250630124129400545,1,1,100211,0,02,01,166454,0,088,2345,2180107,C000000004,00004,002,투자금,,U518466
01,110444333222,장민석,020,우리은행,01,110777666555,홍시우,004,국민은행,20250320,20250320131630796885,2,1,100212,0,02,01,917574,0,020,7890,3648548,C000000016,00016,001,교통비,,U139808
01,110777666555,홍시우,004,국민은행,01,110444333222,장민석,020,우리은행,20250320,20250320131630796885,1,1,100213,0,02,01,917574,0,004,3456,2414144,C000000015,00015,002,교통비,,U910992
01,110888999000,최지훈,088,신한은행,01,110777666555,홍시우,004,국민은행,20250509,20250509115051521871,2,1,100214,0,04,01,4806207,0,088,0123,-94427,C000000004,00004,001,교육비,,U751481
01,110777666555,홍시우,004,국민은행,01,110888999000,최지훈,088,신한은행,20250509,20250509115051521871,1,1,100215,0,04,01,4806207,0,004,2345,7220351,C000000015,00015,002,교육비,,U756574
01,110888777666,오채원,088,신한은행,01,110888999000,최지훈,088,신한은행,20250222,20250222161531857204,2,1,100216,0,04,01,959552,0,088,9012,5785448,C000000012,00012,001,공과금,,U376019
01,110888999000,최지훈,088,신한은행,01,110888777666,오채원,088,신한은행,20250222,20250222161531857204,1,1,100217,0,04,01,959552,0,088,1234,865125,C000000004,00004,002,공과금,,U670864
01,110222111000,안유진,011,농협은행,02,ATM9930057484,ATM명동점,011,농협은행,20250117,20250117100058431033,2,1,100218,0,03,02,4811653,1,011,0123,-189711,C000000014,00014,001,상환금,3322563293126760,U512723
